PublishedAt,ChannelId,Title,Description,Thumbnails,ChannelTitle,LiveBroadcastContent,PublishTime,VideoID,URL,Duration,ViewCount,LikeCount,DislikeCount,CommentCount,predicted_classification,Query
2021-04-13T20:00:58Z,UCkkhmBWfS7pILYIk0izkc3A,"Dapper Labs CEO Roham Gharegozlou on powering NFTs, NBA Top Shot, & CryptoKitties | E1197","Subscribe to This Week in Startups on Apple: https://rb.gy/v19fcp
Read the Podcast notes for this Episode: http://bit.ly/twistnotes-E1197

Show notes:
00:00 Start
03:36 Intro to Crypto Kitties, Dapper Labs & NBA Top Shot
05:23 Origin of NFT term, creating their own IP, & ICO craze
10:54 Vanta - Get $1k off your SOC 2 at https://Vanta.com/twist
12:26 Getting the NBA to buy into the Top shot partnership
17:54 How revenue is shared in Top Shot ecosystem
23:46 UserTesting - Real human insights. Try for free at https://usertesting.com/twist
25:32 NFT valuations, business models, & commercialization opportunities
35:36 OurCrowd - If you’re interested in investing, join for free at https://ourcrowd.com/twist
37:14 Dapper Labs funding rounds
43:25 Shifting platform power dynamics with true open source composability
49:37 Will there be a crypto social network?
52:08 Lightning round of questions

Check out Dapper Labs: https://www.dapperlabs.com

FOLLOW Roham: https://twitter.com/rohamg
FOLLOW Jason: https://linktr.ee/calacanis

Thanks to our partners:
Vanta - Get $1k off your SOC 2 at https://Vanta.com/twist
UserTesting - Real human insights. Try UserTesting free today at https://usertesting.com/twist
OurCrowd- If you’re interested in investing, join for free at https://ourcrowd.com/twist

Listen here:
Apple: https://podcasts.apple.com/us/podcast/this-week-in-startups-audio/id315114957
Spotify: https://open.spotify.com/show/6ULQ0ewYf5zmsDgBchlkr9
Overcast: https://overcast.fm/itunes315114957/this-week-in-startups-audio

More from us:
Twitter: https://twitter.com/twistartups
Instagram: https://www.instagram.com/twistartups
Official site: https://thisweekinstartups.com

Subscribe to our YouTube to watch all full episodes:
https://www.youtube.com/channel/UCkkhmBWfS7pILYIk0izkc3A?sub_confirmation=1

Subscribe to TWiST Clips for all the best moments:
https://www.youtube.com/channel/UCS7tJlcUA6PzVHEMo-X7ddg?sub_confirmation=1

#startups #entrepreneurship #investing #angelinvesting #tech #news #business",https://i.ytimg.com/vi/ebPpxu5U-Fg/default.jpg,This Week in Startups,none,,ebPpxu5U-Fg,https://www.youtube.com/watch?v=ebPpxu5U-Fg,62.53333333333333,10005,181,0,22,0.0,tobi lutke
2023-01-03T15:00:22Z,UCFtEEv80fQVKkD4h1PF-Xqw,"Tobi Lütke, CEO and Founder of Shopify, on the importance of craftsmanship in business","Tobi Lütke, CEO and founder of the Canadian multinational e-commerce platform Shopify, is always looking for the tools he can use to build a better company. Since his early days running an online snowboard shop from his carport, Tobi has envisioned himself as fundamentally a craftsman first and a business exec second, a mindset that he has used to solve a wide variety of problems over the course of his career. In this episode, he joins Kevin to talk about applying computer science and engineering techniques to build and scale a company, the idea of bringing an ‘apprentice mindset’ to his work, and how his daily practice of writing code and tinkering in his home lab inspires him to be a more creative leader. 

Check us out at: https://www.microsoft.com/en-us/behind-the-tech

Subscribe to Microsoft on YouTube here: https://aka.ms/SubscribeToYouTube

Follow us on social: 
LinkedIn: https://www.linkedin.com/company/microsoft/ 
Twitter: https://twitter.com/Microsoft
Facebook: https://www.facebook.com/Microsoft/ 
Instagram: https://www.instagram.com/microsoft/ 
 
For more about Microsoft, our technology, and our mission, visit https://aka.ms/microsoftstories",https://i.ytimg.com/vi/pkMjPQe_mpA/default.jpg,Microsoft,none,,pkMjPQe_mpA,https://www.youtube.com/watch?v=pkMjPQe_mpA,61.11666666666667,42386,224,0,23,0.0,tobi lutke
2018-12-07T17:00:20Z,UCznv7Vf9nBdJYvBagFdAHWw,Doug McMillon — CEO of Walmart | The Tim Ferriss Show (Podcast),"Doug McMillon (IG: @dougmcmillon) is president and chief executive officer of Walmart, a company that, if it were a country, would be the 25th largest economy in the world. Walmart serves 265 million customers weekly in 27 countries across more than 11,000 stores and online, and the company employs roughly 2.2 million associates worldwide, which would equate to the second largest army in the world (behind China) if it were tasked with defending that 25th largest economy.

75 percent of Walmart’s store management team began as hourly associates, and Doug is no exception. He started out in 1984 as a summer associate in the Walmart distribution center, and in 1990 while pursuing his MBA, he rejoined the company as an assistant manager in Tulsa before moving to merchandising as a buyer trainee. He worked his way up, and from 2005 to 2009 he served as president and CEO of Sam’s Club (owned and operated by Walmart) with sales of more than $46 billion annually during his tenure.

From February of 2009 to 2014, Doug served as president and CEO of Walmart International, a fast-growing segment of Walmart’s overall operations. He has served on the board of directors for Walmart since 2013 and is currently the chair of the executive and global compensation committees. In addition, he serves on the board of directors of the Consumer Goods Forum, the US-China Business Council and Crystal Bridges Museum of American Art. He also serves on the executive committee of the Business Roundtable and the advisory board of the Tsinghua University School of Economics and Management in Beijing, China.

This episode was recorded live at the Heartland Summit in Bentonville, AR, surrounded by the jaw-droppingly mind-blowing Crystal Bridges Museum of American Art. Please enjoy!

SUBSCRIBE: http://bit.ly/1dSzTkW
 
About Tim Ferriss:
Tim Ferriss is one of Fast Company’s “Most Innovative Business People” and an early-stage tech investor/advisor in Uber, Facebook, Twitter, Shopify, Duolingo, Alibaba, and 50+ other companies. He is also the author of five #1 New York Times and Wall Street Journal bestsellers: The 4-Hour Workweek, The 4-Hour Body, The 4-Hour Chef, Tools of Titans and Tribe of Mentors. The Observer and other media have named him “the Oprah of audio” due to the influence of his podcast, The Tim Ferriss Show, which has exceeded 200 million downloads and been selected for “Best of iTunes” three years running.

Connect with Tim Ferriss:
Visit the Tim Ferriss PODCAST: https://bit.ly/2rYjUBr
Visit the Tim Ferriss BLOG: http://bit.ly/17jDHw3
Like Tim Ferriss on FACEBOOK: http://on.fb.me/1avYUxq
Follow Tim Ferriss on TWITTER: http://bit.ly/17d94TE
Follow Tim Ferriss on INSTAGRAM: http://bit.ly/2IfH37J",https://i.ytimg.com/vi/l1glGaL3XW8/default.jpg,Tim Ferriss,none,,l1glGaL3XW8,https://www.youtube.com/watch?v=l1glGaL3XW8,60.85,10392,159,0,16,0.0,tobi lutke
2022-06-10T19:33:47Z,UCq4ajL72ndl4yPxyzSMLeMg,Sohn 2022 | Nat Friedman in conversation with Tobi Lütke,"00:00 Introduction
06:29 The Future of eCommerce
10:14 Market Equilibrium
13:07 Merchant Growth Constraints and Internet Idealism
19:48 Shopify Mission
23:04 Making Sales Magically Appear
34:17 Fulfillment
41:23 Business Architecture and Unit Economics
44:49 Leadership Through Volatility
48:22 Founder-Led Companies
55:37 German Roots",https://i.ytimg.com/vi/AzBYVIKWh1A/default.jpg,Sohn Conference Foundation,none,,AzBYVIKWh1A,https://www.youtube.com/watch?v=AzBYVIKWh1A,59.88333333333333,10375,136,0,8,0.0,tobi lutke
2018-04-22T12:32:42Z,UCETUoTv-BesrR4TP2EJ21ag,The PhocusWire PundIT Show #11 - tectonics in tours and activities,"Our guests, Alex Kremer (Redeam) and Stephen Joyce (Rezgo), dissect the latest in the tours and activities sector after what was probably the most fascinating week in its history following acquisitions by Booking.com and TripAdvisor",https://i.ytimg.com/vi/dITiSbAP8VE/default.jpg,PhocusWire,none,,dITiSbAP8VE,https://www.youtube.com/watch?v=dITiSbAP8VE,59.71666666666667,96,0,0,0,0.0,tobi lutke
2021-04-29T04:05:37Z,UCIRBZcnxW3Km0aAT2-pPvyw,SaaS Founder Interview: Rebecca Clyde @ BOTCO.AI,"Rebecca Clyde is the Co-Founder and CEO of Botco.ai, a conversational marketing platform that enables businesses to engage customers with AI-enabled chat. The HIPAA-compliant platform has evolved into a full-fledged intelligent chat solution, powered by AI, now implemented in multiple industries worldwide, at every scale.

View more episodes of the SaaS Founder Show at https://www.insivia.com/saas-founder-show/.",https://i.ytimg.com/vi/2XQu3WVdYiY/default.jpg,Insivia,none,,2XQu3WVdYiY,https://www.youtube.com/watch?v=2XQu3WVdYiY,59.166666666666664,77,3,0,0,0.0,tobi lutke
2020-07-09T20:39:25Z,UCwwFK1qMB9DIC4AaxWTCY1A,GitLab and Shopify on the Future of Remote Work | Fellow.app,"The world is changing and companies like Shopify are changing with it. For Shopify, Digital by Default is about building new ways of connecting, collaborating, and building relationships. It’s also about making the transition to remote-first.

GitLab, on the other hand, is the world’s largest all-remote company, with over 1,300 team members in 65+ countries and years of experience in the remote world.

GitLab believes that remote work enables a more diverse and inclusive workforce, greater efficiency in workflows, and broader global coverage in servicing clients.

We interviewed Darren Murph, Head of Remote at GitLab, and Mark Bergen, Head of Revenue at Shopify Plus, on both companies' views, best practices, and policies on remote work.

---

Click here to try Fellow for FREE: 
https://fellow.app/?utm_source=youtube&utm_medium=referral&utm_campaign=live-ama&utm_content=live-ama-full-video",https://i.ytimg.com/vi/esYUEioHN9M/default.jpg,Fellow App: Meeting Productivity & Management Tips,none,,esYUEioHN9M,https://www.youtube.com/watch?v=esYUEioHN9M,59.016666666666666,407,7,0,0,0.0,tobi lutke
2021-05-05T00:54:39Z,UCf6HDKcEmelikDx2mANvlKA,Shopify Inc. (Stock: SHOP) CEO Tobi Lütke on Q1 2021 Results,Shopify Inc. (Stock: SHOP) CEO Tobi Lütke on Q1 2021 Results,https://i.ytimg.com/vi/5hmirDvVLzE/default.jpg,FINTECH BYTES,none,,5hmirDvVLzE,https://www.youtube.com/watch?v=5hmirDvVLzE,59.0,200,2,0,0,0.0,tobi lutke
2020-09-16T16:34:33Z,UCKsP3v2JeT2hWI_HzkxWiMA,The #1 SKILL Every SUCCESSFUL Entrepreneur MUST HAVE (Explained!)| Guy Raz & Lewis Howes,"https://lewishowes.com/gmyo - Get my NEW book The Greatness Mindset today!
https://lewishowes.com/greatnessdelivered - Sign up for my FREE newsletter & get a dose of inspiration from our world-class guests, learn how to improve your life!
Download podcast episodes a week early! http://www.lewishowes.com/pod
Guy Raz is the host, co-creator, and editorial director of three NPR programs, including two of its most popular ones: TED Radio Hour and How I Built This. Both shows are heard by more than 14 million people each month around the world. How I Built This is a podcast about the greatest innovators, entrepreneurs, and idealists, and the stories behind the movements they built. In each episode, the founders of some of the world’s best-known companies and brands take us through their triumphs, failures, and insights. I highly recommend checking it out if you haven’t already!

As a host and correspondent, Guy has interviewed more than 6,000 people including Richard Branson, Kelly Clarkson, Christopher Hitchens, Condoleezza Rice, Mark Cuban, Jimmy Carter, Al Gore, Mark Zuckerberg, Bill Gates, Roxane Gay, Eminem, Taylor Swift, and many, many others.

And now, Guy is coming out with a new book: How I Built This: The Unexpected Paths to Success from the World’s Most Inspiring Entrepreneurs. He has distilled all the wisdom he’s learned from these amazing entrepreneurs into a valuable resource for anyone aspiring to build a business or who is interested in the process! 

In our interview, Guy and I covered some fascinating topics, including the key skills that set entrepreneurs apart, what you can learn from failure, and the importance of focusing on mission instead of money. This is an interview you’re not going to want to miss, so get a pen and paper ready to take some notes!

Join me on Episode 1007 to learn about the entrepreneur’s guide to success with the incredible Guy Raz!
You can follow me at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Linkedin: https://www.linkedin.com/in/lewishowes/",https://i.ytimg.com/vi/35Ia4CLYYKs/default.jpg,Lewis Howes,none,,35Ia4CLYYKs,https://www.youtube.com/watch?v=35Ia4CLYYKs,58.31666666666667,29676,675,0,110,0.0,tobi lutke
2023-03-24T12:00:25Z,UCTRIPyUEXywZg-21vP6mhDg,"Shopify President On MrBeast, Mentors, & Loss – Harley Finkelstein | The Danny Miranda Podcast 333","Harley Finkelstein is the President of Shopify. 

In this conversation, we spoke about mentorship, loss, and working with MrBeast, what he learned from law school, and the pivotal lessons he learned from his grandmother - who was a Holocaust survivor.

0:00 Intro
1:20 Why Is Harley On The Show?
2:00 Parental Encouragement
3:40 Seth Godin
5:37 Mentorship
10:21 How Harley Manages Anxiety
14:40 Managing Pressure
17:55 Law School (& Moot Court)
21:29 Handling Pain & Loss
26:10 Pivotal Lessons From Grandmother (Holocaust Survivor)
33:33 Finding Meaning
40:52 Tobi Lutke
44:44 MrBeast & Working With Celebrities
51:55 Getting Better At Storytelling
54:40 Challenge

Resources
* Man’s Search For Meaning by Viktor Frankl – https://www.amazon.com/Search-Meaning-Classic-Tribute-Holocaust/dp/1846042844

Links
Harley’s Twitter: https://twitter.com/harleyf
Shopify: https://www.shopify.com

My Links 
✉️ Newsletter: https://dannymiranda.substack.com 
🎙 Podcast: https://anchor.fm/dannymiranda 
🎥 YouTube: https://youtube.com/dannymiranda 
🐣 Twitter: https://twitter.com/heydannymiranda 
📸 Instagram: https://instagram.com/heydannymiranda 
🕺 TikTok: https://tiktok.com/@heydannymiranda",https://i.ytimg.com/vi/PNwZOs9CpB4/default.jpg,Danny Miranda,none,,PNwZOs9CpB4,https://www.youtube.com/watch?v=PNwZOs9CpB4,58.31666666666667,730,42,0,25,1.0,tobi lutke
2021-08-19T12:01:00Z,UCJnS2EsPfv46u1JR8cnD0NA,Adam Grant Talks Organizational Psychology & Entrepreneurship | How I Built This with Guy Raz | NPR,"Organizational psychologist, author and podcast host Adam Grant joins Guy Raz in exploring concepts of organizational psychology and creativity and how they translate to entrepreneurship.

Recorded on May 26, 2021 at the How I Built This Summit (at Home)

------------------------------------------------------

Follow NPR elsewhere, too:
• Instagram: https://www.instagram.com/npr/
• Twitter: https://twitter.com/npr
• Facebook: https://www.facebook.com/NPR",https://i.ytimg.com/vi/tNgzO18W-fY/default.jpg,NPR,none,,tNgzO18W-fY,https://www.youtube.com/watch?v=tNgzO18W-fY,58.1,7910,100,0,3,0.0,tobi lutke
2018-04-26T04:03:06Z,UC4vy99Bh7fQGhuZzZqqb1_g,"Justin Trudeau's Chief of Staff, Katie Telford, interviewed by Paul Wells","On April 25, 2018, Paul Wells of Maclean's interviews ""one of the most powerful women in Canadian politics,"" Katie Telford, Chief of Staff to Prime Minister Justin Trudeau.",https://i.ytimg.com/vi/FC9Hezm2nkQ/default.jpg,FactPointVideo,none,,FC9Hezm2nkQ,https://www.youtube.com/watch?v=FC9Hezm2nkQ,57.61666666666667,681,5,0,7,0.0,tobi lutke
2020-06-12T14:30:03Z,UC_s-z-QrB2evjEU_8bQEM5Q,The Take with Tom Clark S2_E3: Tobias Lütke,"While the Canadian economy slowly reopens, Canada’s largest company is moving at warp speed. In this episode of The Take, host Tom Clark invites Shopify’s CEO Tobi Lütke to discuss his recent declaration, “digital by default”, in this transformational time for his company, and beyond. Bold statements like this have kept us so keenly focused on Shopify’s every move. And Tobi walks the talk. What becomes so apparent in this interview is not how fast he is driving us into the future, but that he is most interested in building the roads to bring us along. Infrastructure is massively undervalued, as he points out. Watch to learn Tobi’s take for the tech sector and beyond as 2020 continues to be the year of extraordinary change.

http://globalpublicaffairs.ca/
https://twitter.com/gpainsights
https://www.linkedin.com/company/global-public-affairs/",https://i.ytimg.com/vi/YQ1QncEJyOI/default.jpg,Global Public Affairs,none,,YQ1QncEJyOI,https://www.youtube.com/watch?v=YQ1QncEJyOI,57.43333333333333,437,0,0,0,0.0,tobi lutke
2020-05-08T21:07:00Z,UCEDvfGcp-6xiuQpgh6zO3RA,"An Interview with David Solomon, Chairman & CEO of The Goldman Sachs Group, Inc.","In this installment of our Dean’s Distinguished Speaker Series, Dean Tony Bernardo has an in-depth conversation with David Solomon about COVID-19, the markets, and his side project as a DJ.

Previously, Solomon served as Goldman's president and chief operating officer and before that, he was co-head of its investment banking division. Earlier, he served as global head of the firm's financing group, which includes all capital markets and derivative products for its clients. He joined Goldman as a partner in 1999, after leadership roles at Irving Trust Company, Drexel Burnham and Bear Stearns.

He is a member of the board of trustees of Hamilton College and serves on the board of the Robin Hood Foundation. He earned a B.A. in political science from Hamilton College.

Register for upcoming talks: https://www.anderson.ucla.edu/news-and-events/signature-events/deans-distinguished-speaker-series",https://i.ytimg.com/vi/6J0wMf3Cpr4/default.jpg,UCLAAnderson,none,,6J0wMf3Cpr4,https://www.youtube.com/watch?v=6J0wMf3Cpr4,57.35,4742,55,0,3,0.0,tobi lutke
2020-01-17T11:55:34Z,UCSdR0vq8CHw0moRgvuHTlUg,The Disruptor Studio featuring Ben Chestnut hosted by Alex Gonzalez,"Ben Chestnut, co-founder and CEO of Mailchimp,  joins Alex Gonzalez on the Disruptor Studio.  Ben tells stories about the amazing growth of Mailchimp and his fascinating journey as a leader.  During this discussion, Ben and Alex also chat about leadership, creative culture, turning down a billion dollars, entrepreneurship, empowering small business and much more.

The Disruptor Studio is hosted by Alex Gonzalez and features conversations with inspiring leaders and innovators.

The Disruptor Studio was created and produced by Highwire Group and produced by Dagger.

To follow the Disruptor Studio:

Instagram:  https://www.instagram.com/thedisruptorstudio/
Twitter:  https://twitter.com/disruptorstudio
Linkedin:  https://www.linkedin.com/company/the-disruptor-studio/

To follow Ben Chestnut:

Instagram: https://www.instagram.com/bchestnut/
Twitter:  https://twitter.com/benchestnut
Linkedin:  https://www.linkedin.com/in/mailchimp

To follow Alex Gonzalez:

Twitter:  https://twitter.com/alexginnovation
Instagram: https://www.instagram.com/alexginnovation/
Linkedin:  https://www.linkedin.com/in/agonz
Medium:  https://medium.com/@alexginnovation

#disruptorstudio #benchestnut #authentic #leadership #purpose #mailchimp",https://i.ytimg.com/vi/oL0iSHjRoLI/default.jpg,Disruptor Studio,none,,oL0iSHjRoLI,https://www.youtube.com/watch?v=oL0iSHjRoLI,56.53333333333333,1408,26,0,2,0.0,tobi lutke
2017-01-31T14:22:06Z,UCmg0eAiV7f8LZf8vePG1tlA,How to GET HIRED at SHOPIFY,"GET A JOB IN ANOTHER COUNTRY NOW
http://www.vanhack.com

Marilene Quintana, specialist at E-Visa, explain how can you apply for the BC Provincial Nominee Program

•••

At VanHack we work hard every day to connect the best tech professionals with companies around the world. If you want to work with technology abroad and are having trouble finding a job, come hack with us and improve your chances of getting hired abroad. Join us at http://app.vanhack.com/

Is your company having trouble finding the best tech talent? VanHack helps you hire top tech talent that is ready to relocate to your city. See how here http://vanhack.com/employers 

Connect with us
Facebook: http://bit.ly/VHFacebook
LinkedIn: http://bit.ly/VHLinkedIn
Instagram: http://bit.ly/VanHackInstagram",https://i.ytimg.com/vi/1dwBFAf6PTw/default.jpg,VanHack,none,,1dwBFAf6PTw,https://www.youtube.com/watch?v=1dwBFAf6PTw,54.93333333333333,19670,167,0,10,0.0,tobi lutke
2019-12-05T12:38:43Z,UCA-mWX9CvCTVFWRMb9bKc9w,Tobi Lütke The Creator of Shopify,"▸▸ How to Build a Business You Don’t Grow to Hate: https://www.youtube.com/watch?v=7PDn091o6_E&list=UULFA-mWX9CvCTVFWRMb9bKc9w&index=6

▸▸ Get My New Book (Buy Back Your Time): https://bit.ly/3pCTG78

What does it feel like being a billionaire? In this episode, I sit down with with Tobi Lütke, the Co-Founder & CEO of Shopify, the ONLY company competing directly with Amazon and winning. 

---

Instagram: @danmartell
Twitter: @danmartell",https://i.ytimg.com/vi/-PZ0uDwpIYQ/default.jpg,Dan Martell,none,,-PZ0uDwpIYQ,https://www.youtube.com/watch?v=-PZ0uDwpIYQ,54.666666666666664,33786,455,0,48,0.0,tobi lutke
2018-05-15T17:08:30Z,UCcYsEEKJtpxoO9T-keJZrEw,Designing High Impact Teams for Scale (Shopify Unite Track 2018),"Choosing how and when to scale your team can be just as daunting as it is exciting. This panel will tackle selecting the right growth model, managing remote workers, maintaining culture, prioritizing diversity, and onboarding to Shopify.   

Panel includes: 

Anna Lambert
Director of Talent Acquisition

Djuro Selec
Lead Designer & Co-Founder - Space Squirrel 

Bronwyn Mondoux 
Creative Director, Principal - Cinnamon Toast

Jonathan Murphy
CEO - Wolfpoint Agency 

--------------------------------

Subscribe to our channel for more videos about developing and designing ecommerce stores, apps, and themes with Shopify » http://bit.ly/ShopifyPartnersYouTube

Subscribe to our blog for daily articles on Shopify theme and app development, as well as advice for starting a web design agency » http://bit.ly/ShopifyPartnersWebBlog

Connect with us on:
• Facebook » http://bit.ly/ShopifyPartnersFacebook
• Twitter » http://bit.ly/ShopifyPartnersTwitter
• Instagram » http://bit.ly/ShopifyPartnerInstagram

Looking to build an online store for your clients? 
Become a Shopify Partner and earn recurring income for each client store you build » http://bit.ly/BecomeAShopifyPartners 

Launch your own online store by visiting Shopify and starting your free trial » http://bit.ly/VisitShopify",https://i.ytimg.com/vi/uhF3yto3YWU/default.jpg,ShopifyDevs,none,,uhF3yto3YWU,https://www.youtube.com/watch?v=uhF3yto3YWU,54.6,1280,7,0,0,0.0,tobi lutke
2024-05-08T10:00:41Z,UC-yoSypKtnKCw4ya3d-ImVw,Shopify's Tobi Lütke fireside with Satish Kanwar | BetaKit Town Hall,"#shopify #startup #technology #canada 

A special fireside chat and AMA with @shopify CEO Tobi Lütke and @Betakit board chair Satish Kanwar on the state of tech innovation, productivity, and optimism in Canada. Recorded live at the BetaKit Town Hall on May 7, 2024.",https://i.ytimg.com/vi/mwqs0-hD3_0/default.jpg,BetaKit,none,,mwqs0-hD3_0,https://www.youtube.com/watch?v=mwqs0-hD3_0,54.583333333333336,1773,46,0,2,0.0,tobi lutke
2022-11-15T12:00:35Z,UCbonrAHrxSXtVcdJRgOHcBA,"How Harley Finkelstein, Shopify’s Earliest User, Became its President | Unofficial Shopify Pod ep436","w/ Harley Finkelstein, Firebelly Tea Co-Founder, Shopify President. TIMESTAMPS BELOW

Also available on iTunes and Spotify: https://link.chtbl.com/tusp

TIMESTAMPS
00:00:00 Intro
00:01:54 SHOPIFY license plate
00:04:46 Unite, ""it was the story of entrepreneurship""
00:00:00 ""create more value for others than we capture for ourselves""
00:10:34 Harley and Tobi meet
00:13:22 Law of Ecology
00:16:38 Is Shopify still No1?
00:21:53 Prioritizing Features
00:22:44 Ecommerce or just Commerce?
00:26:30 Most Proud of?
00:29:44 Biggest Mistake?
00:35:03 The Baggage around Entrepreneurship
00:38:45 Firebelly Tea
00:47:36 The KaChing / ChaChing Sound
00:49:17 Fave Biz Book
00:49:43 ""who inspires you?""
00:50:34 VR headsets: cop or drop?
00:51:19 Fave Shopify Buys
00:52:37 Black Friday Advice

Before Harley Finkelstein was President of Shopify, he was one of their first customers, selling t-shirts on a Shopify store sixteen years ago. In 2010, he joined the company as a ""jack of all trades"" and now serves as its president. 

Today, Shopify as a platform is the second largest online retailer in the U.S., and Harley is once again a merchant selling on Shopify.

In this episode, Harley opens up to us to share his origin story, why ecommerce is an outdated term, what hes most proud of at Shopify, and where he thinks he could have done better.

✄- - - - - - - - - - - - - - - - - - -

Sponsors

Free 30-day trial of Zipify OCU - https://bit.ly/3GRriSx - To get an unadvertised gift, email help@zipify.com and ask for the ""Tech Nasty Bonus"".

Back up your store with Rewind - https://bit.ly/3KB9DAD

Try Bold Product Upsell, free trial - https://bit.ly/3Kxo74F

Privy: The Fastest Way To Grow Sales With Email & SMS - https://bit.ly/3KtsIF7

✄- - - - - - - - - - - - - - - - - - -

“How is an entrepreneur like me supposed to scale my store?”

Find out:

Subscribe to Ethercycle for more videos:
http://bit.ly/2tUjEp5

Subscribe to The Unofficial Shopify Podcast:
https://link.chtbl.com/tusp

Join our Facebook Group:
https://bit.ly/2G66Fax

Get Kurt's newsletter: 
https://kurtelster.com/

Follow Kurt on Twitter:
https://twitter.com/kurtinc
(Any account claiming to be me is someone else.) 

Sell more stuff with my Shopify-exclusive apps:
https://bit.ly/3jsIdie

Send socks, swag, or love notes to:
Kurt Elster
4905 Old Orchard Center
Suite 512
Skokie, IL 60077

Want to contact Kurt? Go to kurtelster.com/now",https://i.ytimg.com/vi/eyGIORYpio4/default.jpg,ethercycle,none,,eyGIORYpio4,https://www.youtube.com/watch?v=eyGIORYpio4,54.46666666666667,1692,25,0,1,0.0,tobi lutke
2020-12-28T14:00:09Z,UCOwu527B6ufdcVl8l0VYqtQ,How to Be a Successful Leader w/ Guy Raz,"How to Be a Successful Leader w/ Guy Raz
Subscribe today to stay up to date with he latest videos! https://www.youtube.com/c/entreleadership?sub_confirmation=1

Ramsey Network (Subscribe Now!)
• The Dave Ramsey Show (Highlights): https://www.youtube.com/c/TheDaveRamseyShow?sub_confirmation=1
• The Dave Ramsey Show (Live): https://www.youtube.com/thedaveramseyshowlive?sub_confirmation=1
• The Chris Hogan Show: https://www.youtube.com/user/ChrisHogan360?sub_confirmation=1
• The Rachel Cruze Show: https://www.youtube.com/user/RachelCruze?sub_confirmation=1
• The Ken Coleman Show: https://www.youtube.com/c/TheKenColemanShow?sub_confirmation=1
• Christy Wright: https://www.youtube.com/c/ChristyWright?sub_confirmation=1
• John Delony: https://www.youtube.com/c/JohnDelony?sub_confirmation=1
• Anthony ONeal: https://www.youtube.com/user/aonealministries?sub_confirmation=1
• EntreLeadership: https://www.youtube.com/c/entreleadership?sub_confirmation=1",https://i.ytimg.com/vi/n4JtrPvw2zk/default.jpg,EntreLeadership,none,,n4JtrPvw2zk,https://www.youtube.com/watch?v=n4JtrPvw2zk,54.45,1384,31,0,2,0.0,tobi lutke
2020-09-14T13:00:09Z,UCOwu527B6ufdcVl8l0VYqtQ,The Secrets to Building a Successful Business w/ Guy Raz,"Author and podcast host Guy Raz has interviewed thousands of leaders. Between working on his new book, How I Built This, and his day-to-day role hosting the popular NPR podcast of the same name, he’s heard the good, the bad and the ugly when it comes to how some of the top names in business say they’ve gotten it right (or really wrong) in their leadership journey. Over time, Guy has found similar threads winding through their various paths to success. Join us to hear some of his key takeaways to building a successful business.

Subscribe today to stay up to date with he latest videos! https://www.youtube.com/c/entreleadership?sub_confirmation=1

Get a money plan for real life! Start your free trial of Ramsey+: https://www.daveramsey.com/ramsey-plus

Ramsey Network (Subscribe Now!)
• The Dave Ramsey Show (Highlights): https://www.youtube.com/c/TheDaveRamseyShow?sub_confirmation=1
• The Dave Ramsey Show (Live): https://www.youtube.com/thedaveramseyshowlive?sub_confirmation=1
• The Chris Hogan Show: https://www.youtube.com/user/ChrisHogan360?sub_confirmation=1
• The Rachel Cruze Show: https://www.youtube.com/user/RachelCruze?sub_confirmation=1
• The Ken Coleman Show: https://www.youtube.com/c/TheKenColemanShow?sub_confirmation=1
• Christy Wright: https://www.youtube.com/c/ChristyWright?sub_confirmation=1
• John Delony: https://www.youtube.com/c/JohnDelony?sub_confirmation=1
• Anthony ONeal: https://www.youtube.com/user/aonealministries?sub_confirmation=1
• EntreLeadership: https://www.youtube.com/c/entreleadership?sub_confirmation=1",https://i.ytimg.com/vi/UxP6vx_YHxY/default.jpg,EntreLeadership,none,,UxP6vx_YHxY,https://www.youtube.com/watch?v=UxP6vx_YHxY,54.38333333333333,10516,129,0,5,0.0,tobi lutke
2019-04-05T04:52:59Z,UCknapqRNHs7HbhJoyDY_anQ,Why the Best Ideas Are Often Ignored—Even Ridiculed—for Years,"Safi Bahcall is a physicist turned biotech entrepreneur, and the author of the newly-selected Next Big Idea Club book, Loonshots: How to Nurture the Crazy Ideas That Win Wars, Cure Diseases, and Transform Industries. He recently sat down with his mother, renowned astrophysicist Neta Bahcall, to discuss his father's legacy, and explore why groundbreaking ideas in science and business often take so long to catch on.",https://i.ytimg.com/vi/Gv40x8nz8wI/default.jpg,Next Big Idea Club,none,,Gv40x8nz8wI,https://www.youtube.com/watch?v=Gv40x8nz8wI,54.083333333333336,1262,12,0,0,0.0,tobi lutke
2020-04-29T18:35:23Z,UCctXZhXmG-kf3tlIXgVZUlw,Coffee & Commerce Episode 3: The Gamechanger with Tobi Lutke,Super excited for you to join us on another episode of Coffee & Commerce! Today’s episode will be with Tobi Lutke! The founder and CEO of Shopify.,https://i.ytimg.com/vi/3Epsahrx1HQ/default.jpg,GaryVee,none,,3Epsahrx1HQ,https://www.youtube.com/watch?v=3Epsahrx1HQ,54.05,48799,1180,0,151,1.0,tobi lutke
